address,city,country,,,,,,,latitude,,longitude,,,property_name,,,,room_count,room_type,similar_hotel,,,,sitename,special_tag,state,uniq_id,zone
,noida,India,,,,,,,28.57198748,,77.39454941,,,,,,,,Superior Single Room,,,,,http://www.booking.com/,,Uttar Pradesh,14a4f0fee7b8575ce234666d947eebe8,
"No.112 & 113, AL Block 4th Avenue, Shanti Colony, Anna Nagar (Near Sundaram Medical Foundation), 600040 Chennai, India – Show map",chennai,India,,,,,,,13.08252615,,80.20401344,,,Flamingo Hotel,,,,32,Standard Double Room,R B Residency|Park Avenue Hotel|Savera Hotel,,,,http://www.booking.com/,Share,Tamil Nadu,98b481fb3614538b0eef15e462995324,
"Behind BSNL Bldg, New Pimpalwadi Road, 423109 Shirdi, India – Great location -",shirdi,India,,,,,,,19.76438433,,74.47720617,,,Daiwik Hotels Shirdi,,,,57,Standard Room,Hotel G-Square - Shirdi|Hotel Yogiraj,,,,http://www.booking.com/,Share,Maharashtra,d061debe4afba43985e7d15baceed740,
"7, Rajpur Road, 248001 Dehradun, India – Great location -",dehradun,India,,,,,,,30.3255083,,78.04384947,,,Moti Mahal Hotel and Restaurant,,,,15,Deluxe Double Room,Hotel Kamla Palace|Hotel President,,,,http://www.booking.com/,Share,Uttarakhand,ca59d0cfa76ca062e97056299e39cd86,
"Poriat, Tivaivaddo, 403516 Calangute, India – Show map",calangute,India,,,,,,,15.54001429,,73.76283467,,,Santa Monica Resorte,,,,34,Standard Double or Twin Room,"Eden Homestay|Keys Ronil Resort, Goa|Highland Beach Resort",,,,http://www.booking.com/,Share,Goa,2992339d35d4b2199d33ad8be071de34,
"# 50/1, Meenal tower, 1st cross, Residency Road, 560025 Bangalore, India – Show map",bangalore,India,,,,,,,12.9729151,,77.60968834,,,Meenal Hotel,,,,29,Executive Room,"Octave Suites - Residency Rd|My Fortune Bengaluru|The Elanza Hotel, Bangalore",,,,http://www.booking.com/,"In 2015, this property was one of our most booked in Bangalore!",Karnataka,d5013c7d99b209473a5442339e4e824b,
"R.C. Dutt Road, 390007 Vadodara, India – Great location -",vadodara,India,,,,,,,22.31017501,,73.16916387,,,Hotel Express Towers,,,,63,Standard Double Room,Hotel Express Residency Vadodara|The Oasis,,,,http://www.booking.com/,Share,Gujarat,b872e9ef99f50c0333fa9a714ccd9d6f,
"Village- Beed Ki Bhagal, 313325 Kumbhalgarh, India – Great location -",kumbhalgarh,India,,,,,,,25.12424785,,73.58635336,,,Kumbhalgarh Forest Retreat,,,,18,Super Deluxe Twin Room,The Aodhi,,,,http://www.booking.com/,Share,Rajasthan,adaa46444bf25b5927a296cab5dcbc3b,
"SCO 403-404, Sector 35-C, 160027 Chandīgarh, India – Show map",chandīgarh,India,,,,,,,30.72582636,,76.76671028,,,Hotel Classic,,,,14,Deluxe Double or Twin Room,"Golden Tulip Chandigarh, Panchkula|Sunbeam Premium|Mint Hotel",,,,http://www.booking.com/,Share,Chandigarh,25e4455567d298f9cd951a12328e9c07,
"1/387,Princess Street, Fort Cochin, 682001 Cochin, India – Great location -",cochin,India,,,,,,,9.9669295,,76.242773,,,Sonnetta Residency,,,,30,Deluxe Double Room,Wright Inn Homestay|Sajhome,,,,http://www.booking.com/,Share,Kerala,0d59aa0394b98fb92b214aa8bca329a8,
"No 1, Hanumantha Road, T. Nagar, T - Nagar, 600017 Chennai, India – This neighbourhood is a great choice for travellers interested in shopping for clothes, shopping, and food – Check location Show map",chennai,India,,,,,,,13.04551339,,80.23306122,,,Hotel Shridevi Park,,,,30,Basic Triple Room,Star City Hotel|Nachiappa Park,,,,http://www.booking.com/,Share,Tamil Nadu,043f88effcffa25b234ad195c0fe3cea,T - Nagar
"Attuvampatti, Kodaikanal, 624101 Kodaikānāl, India – Show map",kodaikānāl,India,,,,,,,10.26880975,,77.48910427,,,Hill Country Kodai,,,,62,Standard Room,Kodai - By The Lake; A Sterling Holidays resort|Le Poshe By Sparsa|The Carlton,,,,http://www.booking.com/,Share,Tamil Nadu,b80e0bc63589b651e4a53b1a3e34baae,
"SCO-2927/28, Sector 22C, 160022 Chandīgarh, India – Show map",chandīgarh,India,,,,,,,30.72842345,,76.76729733,,,Hotel Diamond Plaza,,,,34,Deluxe Double Room,The Golden Plaza Hotel|Hotel Icon|Hotel Emerald,,,,http://www.booking.com/,Share,Chandigarh,fb6cae45eeae5245e44ba939af513894,
"23-24-25,Holy Mahamaham Tank West, 612001 Kumbakonam, India – Great location -",kumbakonam,India,,,,,,,10.9560599,,79.38100576,,,Raya's Grand,,,,141,Deluxe Double or Twin Room,Sara Regency,,,,http://www.booking.com/,Share,Tamil Nadu,b0e602def2167a405d8799938f56aed2,
"CCEA Hall Road, right side of Thamaraparambu School, Kokers Cinema Theater Bus Stop, Fort Cochin , 682001 Cochin, India – Great location -",cochin,India,,,,,,,9.959091974,,76.244739,,,Dream Catcher Home Stay,,,,16,Budget Double Room,North Centre|Vasco Da Gama Inn|CL Dreams Homestay,,,,http://www.booking.com/,Share,Kerala,445ee1526980c120633ebb34cc1b2677,
"867-868 Gali Chandi Wali,Main Bazar,Paharganj, Paharganj, 110055 New Delhi, India – This neighbourhood is a great choice for travellers interested in city trips, sightseeing, and monuments – Check location Show map",new delhi,India,,,,,,,28.64155584,,77.2142154,,,Hotel The Spot,,,,24,Standard Double or Twin Room with Fan,Treebo Natraj Yes Please|Hotel Heritage Home|Smyle Inn,,,,http://www.booking.com/,Share,Delhi NCR,71a028052d0a2a9e185084f6015b2999,Paharganj
"181/45 industrial and business park phase 1, 160002 Chandīgarh, India – Show map",chandīgarh,India,,,,,,,30.72896942,,76.84599352,,,Hotel Rajshree,,,,40,Super Deluxe Double Room,Best Western Maryland|Hotel Icon|Hyatt Regency Chandigarh,,,,http://www.booking.com/,Share,Chandigarh,a8c0af87e6bf46147e0ed5bc948f6765,
"Prem Nagar Ashram Chock, 342 Govindpuri, 249403 Haridwār, India – Show map",haridwār,India,,,,,,,29.93153369,,78.13723728,,,Hotel Ganga View,,,,32,Deluxe Double or Twin Room,Maan Hotel|EllBee Ganga View|Golden Tulip Haridwar,,,,http://www.booking.com/,Share,Uttarakhand,2fc1fc653bb9a6f69c5b7deaa2bb2f98,
"52C,ST Stand Road, Lonavala District, Pune, 410401 Lonavala, India – Show map",lonavala,India,,,,,,,18.75393771,,73.40484023,,,Hotel The Metropole,,,,27,Super Deluxe Double Room,Krushnai Resort|The Dukes Retreat|Novotel Imagica Khopoli,,,,http://www.booking.com/,Share,Maharashtra,e94443719c38bcd74da8d64f1eae16c1,
"131/1, Wardha Road, Adjacent to Nagpur Airport, 440025 Nagpur, India – Show map",nagpur,India,,,,,,,21.09386115,,79.06549081,,,Hotel Airport Centre Point,,,,50,Executive Double or Twin Room,"The Legend Inn @Nagpur|Radisson Blu Hotel, Nagpur|Mango Hotels, Nagpur -Central Avenue Road",,,,http://www.booking.com/,Share,Maharashtra,44c7371bab3ba698e9f010554a65809c,
"Lake Road, Kodaikanal, 624101 Kodaikānāl, India – Great location -",kodaikānāl,India,,,,,,,10.23446601,,77.48840457,,,The Carlton,,,,91,Deluxe Double or Twin Room,Treebo Abirami Residency|Ganpat Grand,,,,http://www.booking.com/,Share,Tamil Nadu,1f1c14d974f74ccb78d625531263302f,
"5084, Arjun Dass Market Main Bazar, Pahar Ganj, Paharganj, 110055 New Delhi, India – This neighbourhood is a great choice for travellers interested in city trips, sightseeing, and monuments – Check location Show map",new delhi,India,,,,,,,28.6407649,,77.21201465,,,Hotel Arjun,,,,16,Deluxe Double Room,Optimum Baba Residency|Stops Hostel Delhi|The Pearl Hotel,,,,http://www.booking.com/,Share,Delhi NCR,ed5e2c4bbd1eb3e49e290314d890be3d,Paharganj
"18/19, Alkapuri Society, Dr. Rustam Cama Marg, Alkapuri, 390007 Vadodara, India – Show map",vadodara,India,,,,,,,22.3122102,,73.17201619,,,Hotel Express Residency Vadodara,,,,56,Standard Double Room,Hotel Express Towers|Hampton by Hilton Vadodara-Alkapuri|Hotel Suba Elite,,,,http://www.booking.com/,Share,Gujarat,d10cd7dc042b4d8675c23776c96106ef,
"36,Indra Colony,opp.Hotel Fort Rajwada,Barmer-Jodhpur link Road,, 345001 Jaisalmer, India – Show map",jaisalmer,India,,,,,,,26.91575043,,70.90834804,,,Hotel Pithla Haveli,,,,25,Standard Double Room,Jasmin Home|Mystic Jaisalmer|Sonaar Haveli,,,,http://www.booking.com/,Share,Rajasthan,9914c610e9c2bef3e0795609b83cd3e1,
,calangute,India,,,,,,,15.55118934,,73.77336234,,,,,,,,Super Deluxe Double Room,,,,,http://www.booking.com/,,Goa,544ac73e2b6cc824ee34231e4d751a26,
"Near Clock Tower, Aberdeen Bazaar, 744101 Port Blair, India – Show map",port blair,India,,,,,,,11.6689931,,92.74250373,,,J Hotel,,,,32,Super Deluxe Double Room,Sinclairs Bayview,,,,http://www.booking.com/,Share,Andaman and Nicobar,3afab532e8d1ae635d5262d80ae3e0c4,
"No.6, 6th Main, 4th Cross, HRBR Layout, Near Axis Bank, Kamanahalli, Kalyan Nagar, 560043 Bangalore, India – Show map",bangalore,India,,,,,,,13.02439957,,77.64114395,,,Shoba Suites,,,,22,Standard One-Bedroom Apartment,Ibis Bengaluru Hosur Road|Tristar Service Apartments|DoubleTree Suites by Hilton Bangalore,,,,http://www.booking.com/,Share,Karnataka,76280583ee74d9c41018cb61d8c085d1,
"near Western Group of Temples,, 471606 Khajurāho, India – Great location -",khajurāho,India,,,,,,,24.8533744,,79.9236539,,,Hotel Casa di William,,,,15,Standard Double or Twin Room with Fan,Hotel Isabel Palace|Prem Home Stay,,,,http://www.booking.com/,Share,Madhya Pradesh,54f5c9bfc33ab5c530937964535f2c58,
"Zorin,Vagator Anjuna, 403509 Vagator, India – Great location -",vagator,India,,,,,,,15.60294203,,73.74960409,,,Orritel Village Square,,,,22,Standard Double Room,Jacks Resort|Vivanta by Taj Fort Aguada|Caravela Homestay,,,,http://www.booking.com/,Share,Goa,3e46e72533be560e7b37c62a83d24efc,
"P.O.Goa University, 403206 Bambolim, India – Great location -",bambolim,India,,,,,,,15.45180644,,73.85190278,,,Grand Hyatt Goa,,,,314,Grand King,Novotel Goa Resort & Spa|Taj Exotica|Jacks Resort,,,,http://www.booking.com/,Share,Goa,7c1e895a0090df11644e55b8503795f2,
,mysore,India,,,,,,,12.32909138,,76.69441134,,,,,,,,Grand Executive Suite,,,,,http://www.booking.com/,,Karnataka,c8631f2d0fddeb0adb85b1e1806ee51e,
"H.No.151/12, Taliwado, Colvale Village, Alto de Porvorim, 403513 Mapusa, India – Great location -",mapusa,India,,,,,,,15.64939219,,73.82068321,,,Casa Colvale,,,,22,Five-Bedroom Villa,Grand Hyatt Goa,,,,http://www.booking.com/,Share,Goa,11d89354ada241a89433c63ff57d7256,
"Near Dalai Lama Temple, Buddha House Road Near Nag Mandir, 176219 Dharamshala, India – Show map",dharamshala,India,,,,,,,32.23258279,,76.32375956,,,The Horizon Villa South,,,,5,Deluxe Double Room,Ram Yoga House|D's Casa|New Varuni House,,,,http://www.booking.com/,Share,Himachal Pradesh,202c97cdd78bf369e070d8c45c3983e1,
"573/7 jangli maharaj road , next to sambhaji park, Shivaji Nagar, 411004 Pune, India – This neighbourhood is a great choice for travellers interested in culture, history, and shopping for clothes – Check location Great location -",pune,India,,,,,,,18.51906201,,73.84508058,,,Hotel Sapna,,,,27,Superior Double Room,Treebo Deccan 8|The Esquare Hotel,,,,http://www.booking.com/,Share,Maharashtra,39ca1e14ccf3cde4c62bde0abef74ccc,Shivaji Nagar
"8A/34 W.E.A, Karol Bagh, Near Channa Market, Karol bagh, 110005 New Delhi, India – Great location -",new delhi,India,,,,,,,28.6448514,,77.18400836,,,Bajaj Indian Home Stay,,,,10,Double Room,Hotel City Star|Villa 33|DeerPark Villa,,,,http://www.booking.com/,Share,Delhi NCR,15a609d8a44f0a6a517b717c9ae987be,Karol bagh
"Bhowali road, Bhimtal, Nainital, 263132 Bhīm Tāl, India – Show map",bhīm tāl,India,,,,,,,29.37564476,,79.5354782,,,The Pine Crest,,,,21,Super Deluxe Double Room,Harshikhar Hotel|The Royal Court,,,,http://www.booking.com/,Share,Uttarakhand,9afdb7bc85272629159ee7317947b01c,
"Krishna Mahal, D Road, 3rd Floor, Marine Drive, Near Wankhede Cricket Stadium, Churchgate, 400020 Mumbai, India – This neighbourhood is a great choice for travellers interested in architecture, history, and culture – Check location Great location -",mumbai,India,,,,,,,18.93716236,,72.82462992,,,Bentley Hotel Marine Drive,,,,20,Standard Double or Twin Room,Residency Hotel Fort|Sea Green South Hotel|Trident Nariman Point,,,,http://www.booking.com/,Share,Maharashtra,da3197e80332b9019c779f6498a0f843,Churchgate
,noida,India,,,,,,,28.57198748,,77.39454941,,,,,,,,Standard Double or Twin Room,,,,,http://www.booking.com/,,Uttar Pradesh,bcd77f849ef9331a6c262592190e06c5,
"A-305, Prashant Vihar, Rohini, 110085 New Delhi, India – Show map",new delhi,India,,,,,,,28.71293783,,77.13544428,,,Sweet Holiday Home,,,,24,Standard Double Room,Crowne Plaza New Delhi Rohini,,,,http://www.booking.com/,Share,Delhi NCR,ee84dc806a1cdb1f0cd677097c86c6a2,
,noida,India,,,,,,,28.57198748,,77.39454941,,,,,,,,Standard Quadruple Room,,,,,http://www.booking.com/,,Uttar Pradesh,caa80472f88fe4656fa82b9d23128362,
"Lake Road, Kodaikanal, 624101 Kodaikānāl, India – Great location -",kodaikānāl,India,,,,,,,10.23446601,,77.48840457,,,The Carlton,,,,91,Deluxe Double or Twin Room,Treebo Abirami Residency|Ganpat Grand,,,,http://www.booking.com/,Share,Tamil Nadu,2be130e192f82972f06d02675cdc18c4,
"Plot No.-23,Survey No-87,Behind Ganraj Mangal Karyalya,Baner, 411045 Pune, India – Great location -",pune,India,,,,,,,18.56699532,,73.77060235,,,Amigo Service Apartment-Baner,,,,29,Deluxe Double Room with Fan,Treebo Deccan 8,,,,http://www.booking.com/,Share,Maharashtra,1a83062aba6b4d1ccb23a5649a8c1fd0,
"3499-3500, Desh Bandhu Gupta Road, Pahar Ganj, Paharganj, 110055 New Delhi, India – This neighbourhood is a great choice for travellers interested in city trips, sightseeing, and monuments – Check location Great location -",new delhi,India,,,,,,,28.64416169,,77.2156544,,,Hotel Stay Well Dx,,,,38,Deluxe Double Room,The Prime Balaji Deluxe @ New Delhi Railway Station|Villa 33|The Madpackers Hostel,,,,http://www.booking.com/,Share,Delhi NCR,dc79fb9c1e4023b16e2289f2422223e7,Paharganj
"Poriat, Tivaivaddo, 403516 Calangute, India – Show map",calangute,India,,,,,,,15.54001429,,73.76283467,,,Santa Monica Resorte,,,,34,Standard Double or Twin Room,"Eden Homestay|Keys Ronil Resort, Goa|Highland Beach Resort",,,,http://www.booking.com/,Share,Goa,8b32492eafb151a92d9523587b9c033f,
"Strawberry Hill, Near Dal Lake, 176216 Dharamshala, India – Show map",dharamshala,India,,,,,,,32.24982928,,76.30378246,,,Asia Health Resorts and Spa,,,,25,Super Deluxe Double Room,The Horizon Villa South|Annex Hotel|Dharamshala -The Sanctuary - A Sterling Holidays resort,,,,http://www.booking.com/,Share,Himachal Pradesh,266828c05f2e73b5fb55e9209cf4b552,
"973, Sector- 40, Near Unitech Cyber Park, 122001 Gurgaon, India – Show map",gurgaon,India,,,,,,,28.446746,,77.0599341,,,Royal Sapphire,,,,27,Deluxe Double Room,ANYA Hotel Gurgaon,,,,http://www.booking.com/,Share,Haryana,7ef1211626ffe484055c4d6fd8d72d5b,
"5043, Main Bazar, Pahar Ganj, Paharganj, 110055 New Delhi, India – This neighbourhood is a great choice for travellers interested in city trips, sightseeing, and monuments – Check location Show map",new delhi,India,,,,,,,28.64094851,,77.21349388,,,Hotel Shelton,,,,38,Deluxe Room,Hotel Elegance|Hotel Krishna Deluxe|The Prime Balaji Deluxe @ New Delhi Railway Station,,,,http://www.booking.com/,Share,Delhi NCR,40f5e0defed63e6cf3bcd1e3206ef0c2,Paharganj
"S.No. 4/80,4/62-Sun-n-Sand Road.Taluka Rahata Dist.Ahmednagar, 423109 Shirdi, India – Show map",shirdi,India,,,,,,,19.7720882,,74.4785742,,,Hotel Ganpati Palace,,,,33,Deluxe Double Room - A/C,Hotel Laxmi Palace|Veer Sai|Hotel Sai Bansi,,,,http://www.booking.com/,Share,Maharashtra,dd81a7a8bd70b962dff53aba3eff855b,
"#1669/3, Grande Chivar, 300 metres from Anjuna Vagator Petrol Pump, Along Panchayat Road, 403509 Anjuna, India – Great location -",anjuna,India,,,,,,,15.5931253,,73.75108927,,,Hacienda De Goa Resort,,,,22,Classic Double or Twin Room,Spazio Leisure Resort|Little India Beach Cottages|Seashell Villas The Villa Resort,,,,http://www.booking.com/,Share,Goa,ba7ed2be545d1c454201b65ffaec457f,
"Khaprail Road, P.O. Matigara, Dist : Darjeeling, 734010 Siliguri, India – Show map",siliguri,India,,,,,,,26.7289209,,88.374755,,,Barsana Hotel & Resort,,,,59,Executive Double or Twin Room,Sinclairs Siliguri|Hotel Vinayak Inn,,,,http://www.booking.com/,Share,West Bengal,bb834fc1c95766ec1c7b7740dcd581a3,
"4563, Main Bazar, Pahar Ganj,, 110055 New Delhi, India – Great location -",new delhi,India,,,,,,,28.65770776,,77.20835209,,,Hotel Sonu Dx,,,,18,Deluxe Double Room,Smyle Inn|bloomrooms @ New Delhi Railway Station,,,,http://www.booking.com/,Share,Delhi NCR,75fa2bcedfcebb936af0bf0b19655605,
"No.112 & 113, AL Block 4th Avenue, Shanti Colony, Anna Nagar (Near Sundaram Medical Foundation), 600040 Chennai, India – Show map",chennai,India,,,,,,,13.08252615,,80.20401344,,,Flamingo Hotel,,,,32,Standard Double Room,R B Residency|Park Avenue Hotel|Savera Hotel,,,,http://www.booking.com/,Share,Tamil Nadu,6bed311dd48620024ce04715915020cd,
"Badane Kuppe, Antharasate, HD Kote Taluk, 571114 Begūr, India – Great location -",begūr,India,,,,,,,11.97626687,,76.31122291,,,Red Earth Kabini,,,,18,Cottage,"Orange County, Kabini|Waterwoods Lodge Kabini",,,,http://www.booking.com/,Share,Karnataka,b021c72cf0022ce6e85170baf84de6de,
"Library Chowk, 248179 Mussoorie, India – Great location -",mussoorie,India,,,,,,,30.46030148,,78.06314796,,,Fortune The Savoy,,,,50,Standard Double Room,Mussoorie - Dancing Leaves 'A Sterling Resort'|Rokeby Manor,,,,http://www.booking.com/,Share,Uttarakhand,1d8ccf48b7cb9d82892c89cc4015f4f1,
"573/7 jangli maharaj road , next to sambhaji park, Shivaji Nagar, 411004 Pune, India – This neighbourhood is a great choice for travellers interested in culture, history, and shopping for clothes – Check location Great location -",pune,India,,,,,,,18.51906201,,73.84508058,,,Hotel Sapna,,,,27,Superior Double Room,Treebo Deccan 8|The Esquare Hotel,,,,http://www.booking.com/,Share,Maharashtra,427fd3bd61ef9dcebcc3ca79468cb20e,Shivaji Nagar
"No. 168, Kamarat Salai, Saram, Pondicherry, 605013 Pondicherry, India – Show map",pondicherry,India,,,,,,,11.93905844,,79.81681377,,,Hotel Le Royal Park,,,,84,Junior Suite,Shenbaga Hotel And Convention Centre|Hotel Atithi|Accord Puducherry,,,,http://www.booking.com/,Share,Pondicherry,0c7867d01cd172c0468970a3f376245a,
"Cleve Colony,Tripura Castle Road,, 793003 Shillong, India – Great location -",shillong,India,,,,,,,25.5788531,,91.8932265,,,Royal Heritage Tripura Castle,,,,10,Deluxe Twin Room,Quinton Enclave|The Pear Tree,,,,http://www.booking.com/,Share,Meghalaya,65b4482c04a46cfcfb03d69da6dc6727,
"Khaprail Road, P.O. Matigara, Dist : Darjeeling, 734010 Siliguri, India – Show map",siliguri,India,,,,,,,26.7289209,,88.374755,,,Barsana Hotel & Resort,,,,59,Executive Double or Twin Room,Sinclairs Siliguri|Hotel Vinayak Inn,,,,http://www.booking.com/,Share,West Bengal,a17c965618cc2d85c5445fc2c51d6217,
"Lake Road, Kodaikanal, 624101 Kodaikānāl, India – Great location -",kodaikānāl,India,,,,,,,10.23446601,,77.48840457,,,The Carlton,,,,91,Deluxe Double or Twin Room,Treebo Abirami Residency|Ganpat Grand,,,,http://www.booking.com/,Share,Tamil Nadu,50324581f2dc003b3e80ce2c15d8a4f8,
"Church Road(DPH),Near Dominos Pizza, 737101 Gangtok, India – Show map",gangtok,India,,,,,,,27.3301,,88.6112201,,,White Conch Residency,,,,12,Deluxe Double Room,Summit Golden Crescent|Hotel Yavachi|Summit Ttakshang Residency Hotel & Spa,,,,http://www.booking.com/,Share,Sikkim,12b0075cf327159d8e2377816bcc5fd6,
"Patnem-Palolem Road, Near Masjid, Palolem, 403702 Palolem, India – Show map",palolem,India,,,,,,,15.0045569,,74.0315706,,,Castle House Palolem,,,,23,Standard Double Room,Palolem Inn|The Bay Agonda|Crystal Goa,,,,http://www.booking.com/,Share,Goa,99041b692fcfdb25846db1abd9fa8fec,
"8145/6, Arakashan Road, Pahar Ganj, Paharganj, 110055 New Delhi, India – This neighbourhood is a great choice for travellers interested in city trips, sightseeing, and monuments – Check location Show map",new delhi,India,,,,,,,28.64673218,,77.21322797,,,Amax Inn,,,,36,Standard Double Room,bloomrooms @ New Delhi Railway Station|Hotel Krishna|The Claridges New Delhi,,,,http://www.booking.com/,Share,Delhi NCR,42410df4bed2d2e834f6a8388b6f2149,Paharganj
